-0.08336 , 1.01048 , 0.00000
0.05439 , 1.01045 , 0.00001
0.19118 , 1.01043 , 0.00001
0.32680 , 1.01040 , 0.00001
0.46101 , 1.01038 , 0.00001
0.59362 , 1.01035 , 0.00001
0.72441 , 1.01033 , 0.00001
0.85322 , 1.01030 , 0.00001
0.97985 , 1.01028 , 0.00001
1.10415 , 1.01026 , 0.00001
1.22597 , 1.01023 , 0.00001
1.34518 , 1.01021 , 0.00001
1.46167 , 1.01019 , 0.00001
1.57531 , 1.01017 , 0.00001
1.68604 , 1.01015 , 0.00001
1.79377 , 1.01013 , 0.00002
1.89844 , 1.01011 , 0.00002
2.00000 , 1.01009 , 0.00002
2.10070 , 1.00869 , 0.00002
2.20255 , 1.00484 , 0.00002
2.30514 , 0.99831 , 0.00002
2.40804 , 0.98893 , 0.00003
2.51085 , 0.97686 , 0.00003
2.61312 , 0.96197 , 0.00003
2.71439 , 0.94412 , 0.00004
2.81425 , 0.92354 , 0.00004
2.91228 , 0.90025 , 0.00004
3.00802 , 0.87410 , 0.00004
3.10109 , 0.84527 , 0.00004
3.19114 , 0.81394 , 0.00004
3.27781 , 0.78019 , 0.00004
3.36067 , 0.74392 , 0.00004
3.43946 , 0.70543 , 0.00004
3.51392 , 0.66490 , 0.00004
3.58379 , 0.62250 , 0.00004
3.64867 , 0.57817 , 0.00004
3.70842 , 0.53228 , 0.00003
3.76288 , 0.48510 , 0.00003
3.81191 , 0.43689 , 0.00003
3.85506 , 0.38766 , 0.00002
3.89250 , 0.33803 , 0.00002
3.92429 , 0.28840 , 0.00001
3.95010 , 0.23897 , 0.00001
3.97040 , 0.19040 , 0.00001
3.98545 , 0.14311 , 0.00001
3.99547 , 0.09749 , 0.00000
4.00114 , 0.05398 , 0.00000
4.00321 , 0.01284 , 0.00001
4.05597 , 0.01283 , 0.00004
4.11467 , 0.01282 , 0.00006
4.17993 , 0.01280 , 0.00007
4.25247 , 0.01278 , 0.00009
4.33306 , 0.01276 , 0.00012
4.42254 , 0.01274 , 0.00015
4.52184 , 0.01271 , 0.00019
4.63195 , 0.01269 , 0.00024
4.75397 , 0.01265 , 0.00031
4.88906 , 0.01262 , 0.00040
5.03850 , 0.01258 , 0.00051
5.20365 , 0.01254 , 0.00066
5.38594 , 0.01250 , 0.00087
5.58692 , 0.01245 , 0.00114
5.80819 , 0.01239 , 0.00153
6.05144 , 0.01233 , 0.00208
6.31841 , 0.01226 , 0.00289
6.61090 , 0.01219 , 0.00415
6.93070 , 0.01211 , 0.00623
7.27962 , 0.01202 , 0.01007
7.65940 , 0.01193 , 0.01851
8.07172 , 0.01182 , 0.04588
8.51813 , 0.01171 , 0.36087
9.00000 , 0.01159 , 100.00052
-4.02575 , 0.00000 , 0.00000
-4.02542 , 0.02139 , 0.00000
-4.02473 , 0.04425 , 0.00000
-4.02353 , 0.06868 , 0.00000
-4.02160 , 0.09474 , 0.00000
-4.01884 , 0.12251 , 0.00000
-4.01519 , 0.15206 , 0.00000
-4.01050 , 0.18343 , 0.00000
-4.00459 , 0.21665 , 0.00000
-3.99727 , 0.25170 , 0.00000
-3.98836 , 0.28856 , 0.00000
-3.97766 , 0.32718 , 0.00000
-3.96477 , 0.36740 , 0.00000
-3.94953 , 0.40914 , 0.00000
-3.93180 , 0.45232 , 0.00000
-3.91093 , 0.49662 , 0.00000
-3.88430 , 0.53959 , 0.00000
-3.85370 , 0.58351 , 0.00000
-3.81906 , 0.62825 , 0.00000
-3.78005 , 0.67347 , 0.00000
-3.73634 , 0.71875 , 0.00000
-3.68765 , 0.76360 , 0.00000
-3.63374 , 0.80747 , 0.00000
-3.57439 , 0.84975 , 0.00000
-3.50936 , 0.88965 , 0.00000
-3.43850 , 0.92625 , 0.00000
-3.36181 , 0.95872 , 0.00000
-3.27934 , 0.98606 , 0.00000
-3.19124 , 1.00695 , 0.00000
-3.09794 , 1.02037 , 0.00000
-3.00000 , 1.02514 , 0.00000
-2.89844 , 1.02510 , 0.00000
-2.79377 , 1.02506 , 0.00000
-2.68604 , 1.02502 , 0.00000
-2.57531 , 1.02497 , 0.00000
-2.46167 , 1.02493 , 0.00000
-2.34518 , 1.02488 , 0.00000
-2.22597 , 1.02484 , 0.00000
-2.10415 , 1.02479 , 0.00000
-1.97985 , 1.02474 , 0.00000
-1.85322 , 1.02469 , 0.00000
-1.72441 , 1.02464 , 0.00000
-1.59362 , 1.02459 , 0.00000
-1.46101 , 1.02454 , 0.00001
-1.32680 , 1.02448 , 0.00001
-1.19118 , 1.02443 , 0.00001
-1.05439 , 1.02438 , 0.00001
-0.91664 , 1.02432 , 0.00001
-0.77816 , 1.02427 , 0.00001
-0.63920 , 1.02422 , 0.00001
-0.50000 , 1.02416 , 0.00001
-0.36080 , 1.02411 , 0.00001
-0.22184 , 1.02405 , 0.00001
-0.08336 , 1.02400 , 0.00002
0.05439 , 1.02394 , 0.00002
0.19118 , 1.02389 , 0.00002
0.32680 , 1.02384 , 0.00002
0.46101 , 1.02379 , 0.00002
0.59362 , 1.02373 , 0.00003
0.72441 , 1.02368 , 0.00003
0.85322 , 1.02363 , 0.00003
0.97985 , 1.02358 , 0.00003
1.10415 , 1.02353 , 0.00004
1.22597 , 1.02349 , 0.00004
1.34518 , 1.02344 , 0.00004
1.46167 , 1.02339 , 0.00004
1.57531 , 1.02335 , 0.00005
1.68604 , 1.02331 , 0.00005
1.79377 , 1.02326 , 0.00005
1.89844 , 1.02322 , 0.00006
2.00000 , 1.02318 , 0.00006
2.10071 , 1.02177 , 0.00007
2.20257 , 1.01792 , 0.00007
2.30519 , 1.01140 , 0.00008
2.40815 , 1.00204 , 0.00009
2.51101 , 0.99000 , 0.00010
2.61336 , 0.97515 , 0.00011
2.71471 , 0.95736 , 0.00012
2.81466 , 0.93685 , 0.00013
2.91281 , 0.91363 , 0.00014
3.00867 , 0.88757 , 0.00014
3.10186 , 0.85885 , 0.00015
3.19205 , 0.82763 , 0.00015
3.27886 , 0.79401 , 0.00015
3.36187 , 0.75787 , 0.00015
3.44082 , 0.71952 , 0.00015
3.51544 , 0.67915 , 0.00014
3.58548 , 0.63691 , 0.00014
3.65053 , 0.59276 , 0.00013
3.71045 , 0.54704 , 0.00012
3.76509 , 0.50005 , 0.00010
3.81431 , 0.45202 , 0.00009
3.85764 , 0.40299 , 0.00008
3.89527 , 0.35355 , 0.00006
3.92725 , 0.30412 , 0.00005
3.95326 , 0.25488 , 0.00004
3.97376 , 0.20650 , 0.00003
3.98902 , 0.15940 , 0.00002
3.99925 , 0.11396 , 0.00001
4.00513 , 0.07062 , 0.00001
4.00741 , 0.02965 , 0.00005
4.06017 , 0.02962 , 0.00015
4.11884 , 0.02959 , 0.00019
4.18408 , 0.02956 , 0.00024
4.25658 , 0.02952 , 0.00031
4.33711 , 0.02948 , 0.00040
4.42652 , 0.02943 , 0.00051
4.52573 , 0.02938 , 0.00065
4.63573 , 0.02932 , 0.00083
4.75762 , 0.02926 , 0.00106
4.89256 , 0.02919 , 0.00137
5.04183 , 0.02911 , 0.00176
5.20678 , 0.02902 , 0.00229
5.38885 , 0.02893 , 0.00299
5.58958 , 0.02882 , 0.00396
5.81058 , 0.02871 , 0.00530
6.05354 , 0.02858 , 0.00721
6.32020 , 0.02844 , 0.01005
6.61236 , 0.02829 , 0.01446
6.93184 , 0.02812 , 0.02177
7.28043 , 0.02794 , 0.03523
7.65991 , 0.02774 , 0.06496
8.07198 , 0.02752 , 0.16117
8.51820 , 0.02729 , 1.13464
9.00000 , 0.02704 , 100.00052
-4.04413 , 0.00000 , 0.00000
-4.04380 , 0.02194 , 0.00000
-4.04310 , 0.04547 , 0.00000
-4.04191 , 0.07072 , 0.00000
-4.03998 , 0.09775 , 0.00000
-4.03723 , 0.12667 , 0.00000
-4.03360 , 0.15754 , 0.00000
-4.02893 , 0.19041 , 0.00000
-4.02305 , 0.22529 , 0.00000
-4.01577 , 0.26214 , 0.00000
-4.00691 , 0.30089 , 0.00000
-3.99627 , 0.34145 , 0.00000
-3.98344 , 0.38361 , 0.00000
-3.96830 , 0.42724 , 0.00000
-3.95066 , 0.47220 , 0.00000
-3.92991 , 0.51814 , 0.00000
-3.90151 , 0.56084 , 0.00000
-3.86904 , 0.60448 , 0.00000
-3.83245 , 0.64893 , 0.00000
-3.79148 , 0.69385 , 0.00000
-3.74586 , 0.73884 , 0.00000
-3.69535 , 0.78340 , 0.00000
-3.63976 , 0.82699 , 0.00000
-3.57892 , 0.86900 , 0.00000
-3.51261 , 0.90863 , 0.00000
-3.44069 , 0.94499 , 0.00000
-3.36316 , 0.97725 , 0.00000
-3.28007 , 1.00440 , 0.00000
-3.19155 , 1.02514 , 0.00000
-3.09801 , 1.03846 , 0.00000
-3.00000 , 1.04318 , 0.00000
-2.89844 , 1.04312 , 0.00000
-2.79377 , 1.04306 , 0.00000
-2.68604 , 1.04299 , 0.00000
-2.57531 , 1.04293 , 0.00000
-2.46167 , 1.04286 , 0.00000
-2.34518 , 1.04279 , 0.00000
-2.22597 , 1.04272 , 0.00001
-2.10415 , 1.04264 , 0.00001
-1.97985 , 1.04257 , 0.00001
-1.85322 , 1.04249 , 0.00001
-1.72441 , 1.04242 , 0.00001
-1.59362 , 1.04234 , 0.00001
-1.46101 , 1.04226 , 0.00001
-1.32680 , 1.04218 , 0.00001
-1.19118 , 1.04209 , 0.00002
-1.05439 , 1.04201 , 0.00002
-0.91664 , 1.04193 , 0.00002
-0.77816 , 1.04185 , 0.00002
-0.63920 , 1.04176 , 0.00003
-0.50000 , 1.04168 , 0.00003
-0.36080 , 1.04159 , 0.00003
-0.22184 , 1.04151 , 0.00004
-0.08336 , 1.04143 , 0.00004
0.05439 , 1.04134 , 0.00005
0.19118 , 1.04126 , 0.00005
0.32680 , 1.04118 , 0.00006
0.46101 , 1.04110 , 0.00006
0.59362 , 1.04102 , 0.00007
0.72441 , 1.04094 , 0.00007
0.85322 , 1.04086 , 0.00008
0.97985 , 1.04079 , 0.00009
1.10415 , 1.04071 , 0.00009
1.22597 , 1.04064 , 0.00010
1.34518 , 1.04057 , 0.00011
1.46167 , 1.04050 , 0.00011
1.57531 , 1.04043 , 0.00012
1.68604 , 1.04036 , 0.00013
1.79377 , 1.04030 , 0.00013
1.89844 , 1.04023 , 0.00014
2.00000 , 1.04017 , 0.00015
2.10071 , 1.03874 , 0.00017
2.20260 , 1.03489 , 0.00019
2.30527 , 1.02839 , 0.00021
2.40828 , 1.01906 , 0.00024
2.51123 , 1.00706 , 0.00026
2.61366 , 0.99228 , 0.00028
2.71512 , 0.97457 , 0.00031
2.81521 , 0.95415 , 0.00033
2.91349 , 0.93105 , 0.00035
3.00950 , 0.90511 , 0.00036
3.10287 , 0.87653 , 0.00038
3.19323 , 0.84546 , 0.00039
3.28023 , 0.81200 , 0.00039
3.36344 , 0.77605 , 0.00039
3.44259 , 0.73790 , 0.00038
3.51743 , 0.69773 , 0.00037
3.58768 , 0.65571 , 0.00035
3.65295 , 0.61178 , 0.00032
3.71310 , 0.56630 , 0.00030
3.76798 , 0.51955 , 0.00027
3.81743 , 0.47178 , 0.00023
3.86101 , 0.42300 , 0.00020
3.89889 , 0.37382 , 0.00016
3.93113 , 0.32465 , 0.00013
3.95740 , 0.27567 , 0.00010
3.97817 , 0.22755 , 0.00008
3.99370 , 0.18069 , 0.00005
4.00420 , 0.13549 , 0.00004
4.01035 , 0.09237 , 0.00002
4.01290 , 0.05162 , 0.00012
4.06565 , 0.05158 , 0.00037
4.12430 , 0.05153 , 0.00048
4.18950 , 0.05148 , 0.00062
4.26195 , 0.05142 , 0.00080
4.34241 , 0.05135 , 0.00102
4.43173 , 0.05128 , 0.00130
4.53082 , 0.05120 , 0.00167
4.64068 , 0.05111 , 0.00213
4.76240 , 0.05102 , 0.00273
4.89715 , 0.05091 , 0.00352
5.04620 , 0.05079 , 0.00454
5.21089 , 0.05065 , 0.00590
5.39267 , 0.05051 , 0.00773
5.59307 , 0.05035 , 0.01023
5.81372 , 0.05017 , 0.01372
6.05630 , 0.04997 , 0.01872
6.32256 , 0.04976 , 0.02614
6.61430 , 0.04952 , 0.03767
6.93334 , 0.04926 , 0.05683
7.28151 , 0.04898 , 0.09219
7.66059 , 0.04868 , 0.17032
8.07232 , 0.04835 , 0.42168
8.51830 , 0.04799 , 2.62943
9.00000 , 0.04760 , 100.00052
-4.06749 , 0.00000 , 0.00000
-4.06716 , 0.02264 , 0.00000
-4.06646 , 0.04703 , 0.00000
-4.06528 , 0.07331 , 0.00000
-4.06336 , 0.10159 , 0.00000
-4.06063 , 0.13196 , 0.00000
-4.05702 , 0.16452 , 0.00000
-4.05238 , 0.19930 , 0.00000
-4.04654 , 0.23628 , 0.00000
-4.03931 , 0.27542 , 0.00000
-4.03051 , 0.31658 , 0.00000
-4.01994 , 0.35961 , 0.00000
-4.00721 , 0.40425 , 0.00000
-3.99217 , 0.45028 , 0.00000
-3.97466 , 0.49751 , 0.00000
-3.95407 , 0.54554 , 0.00000
-3.92343 , 0.58789 , 0.00000
-3.88856 , 0.63118 , 0.00000
-3.84951 , 0.67526 , 0.00000
-3.80604 , 0.71982 , 0.00000
-3.75798 , 0.76444 , 0.00000
-3.70516 , 0.80864 , 0.00000
-3.64744 , 0.85187 , 0.00000
-3.58469 , 0.89353 , 0.00000
-3.51675 , 0.93284 , 0.00000
-3.44347 , 0.96890 , 0.00000
-3.36488 , 1.00088 , 0.00000
-3.28100 , 1.02780 , 0.00000
-3.19194 , 1.04837 , 0.00000
-3.09810 , 1.06156 , 0.00000
-3.00000 , 1.06623 , 0.00000
-2.89844 , 1.06614 , 0.00001
-2.79377 , 1.06606 , 0.00001
-2.68604 , 1.06597 , 0.00001
-2.57531 , 1.06588 , 0.00001
-2.46167 , 1.06579 , 0.00001
-2.34518 , 1.06570 , 0.00001
-2.22597 , 1.06560 , 0.00001
-2.10415 , 1.06550 , 0.00001
-1.97985 , 1.06540 , 0.00002
-1.85322 , 1.06530 , 0.00002
-1.72441 , 1.06520 , 0.00002
-1.59362 , 1.06509 , 0.00002
-1.46101 , 1.06498 , 0.00003
-1.32680 , 1.06487 , 0.00003
-1.19118 , 1.06477 , 0.00004
-1.05439 , 1.06465 , 0.00004
-0.91664 , 1.06454 , 0.00005
-0.77816 , 1.06443 , 0.00005
-0.63920 , 1.06432 , 0.00006
-0.50000 , 1.06421 , 0.00007
-0.36080 , 1.06409 , 0.00007
-0.22184 , 1.06398 , 0.00008
-0.08336 , 1.06387 , 0.00009
0.05439 , 1.06376 , 0.00010
0.19118 , 1.06365 , 0.00011
0.32680 , 1.06354 , 0.00012
0.46101 , 1.06343 , 0.00014
0.59362 , 1.06332 , 0.00015
0.72441 , 1.06322 , 0.00016
0.85322 , 1.06311 , 0.00018
0.97985 , 1.06301 , 0.00019
1.10415 , 1.06291 , 0.00021
1.22597 , 1.06281 , 0.00022
1.34518 , 1.06272 , 0.00024
1.46167 , 1.06262 , 0.00025
1.57531 , 1.06253 , 0.00027
1.68604 , 1.06244 , 0.00028
1.79377 , 1.06235 , 0.00030
1.89844 , 1.06227 , 0.00031
2.00000 , 1.06219 , 0.00033
2.10072 , 1.06075 , 0.00037
2.20265 , 1.05690 , 0.00042
2.30537 , 1.05042 , 0.00047
2.40845 , 1.04114 , 0.00053
2.51150 , 1.02921 , 0.00058
2.61406 , 1.01452 , 0.00064
2.71566 , 0.99692 , 0.00069
2.81591 , 0.97662 , 0.00074
2.91437 , 0.95367 , 0.00078
3.01059 , 0.92790 , 0.00082
3.10417 , 0.89951 , 0.00085
3.19477 , 0.86865 , 0.00087
3.28202 , 0.83542 , 0.00088
3.36548 , 0.79971 , 0.00087
3.44490 , 0.76181 , 0.00086
3.52001 , 0.72192 , 0.00083
3.59055 , 0.68019 , 0.00079
3.65611 , 0.63657 , 0.00074
3.71656 , 0.59140 , 0.00068
3.77174 , 0.54497 , 0.00061
3.82151 , 0.49753 , 0.00053
3.86540 , 0.44909 , 0.00045
3.90361 , 0.40026 , 0.00038
3.93618 , 0.35142 , 0.00030
3.96279 , 0.30279 , 0.00023
3.98391 , 0.25500 , 0.00017
3.99979 , 0.20847 , 0.00012
4.01065 , 0.16359 , 0.00008
4.01717 , 0.12078 , 0.00005
4.02008 , 0.08031 , 0.00028
4.07281 , 0.08025 , 0.00085
4.13144 , 0.08019 , 0.00110
4.19659 , 0.08012 , 0.00141
4.26897 , 0.08004 , 0.00181
4.34933 , 0.07995 , 0.00232
4.43853 , 0.07985 , 0.00296
4.53748 , 0.07975 , 0.00379
4.64716 , 0.07963 , 0.00486
4.76867 , 0.07950 , 0.00623
4.90316 , 0.07935 , 0.00802
5.05192 , 0.07919 , 0.01037
5.21627 , 0.07901 , 0.01349
5.39768 , 0.07881 , 0.01769
5.59767 , 0.07860 , 0.02345
5.81785 , 0.07836 , 0.03149
6.05993 , 0.07809 , 0.04302
6.32566 , 0.07781 , 0.06017
6.61684 , 0.07749 , 0.08686
6.93532 , 0.07715 , 0.13130
7.28293 , 0.07677 , 0.21339
7.66149 , 0.07636 , 0.39469
8.07277 , 0.07591 , 0.97060
8.51843 , 0.07543 , 5.30111
9.00000 , 0.07491 , 100.00052
-4.09715 , 0.00000 , 0.00000
-4.09682 , 0.02352 , 0.00000
-4.09612 , 0.04900 , 0.00000
-4.09494 , 0.07660 , 0.00000
-4.09304 , 0.10645 , 0.00000
-4.09033 , 0.13868 , 0.00000
-4.08675 , 0.17338 , 0.00000
-4.08216 , 0.21058 , 0.00000
-4.07637 , 0.25025 , 0.00000
-4.06921 , 0.29228 , 0.00000
-4.06049 , 0.33651 , 0.00000
-4.05002 , 0.38269 , 0.00000
-4.03741 , 0.43047 , 0.00000
-4.02252 , 0.47956 , 0.00000
-4.00517 , 0.52968 , 0.00000
-3.98478 , 0.58037 , 0.00000
-3.95128 , 0.62228 , 0.00000
-3.91339 , 0.66512 , 0.00000
-3.87119 , 0.70875 , 0.00000
-3.82457 , 0.75285 , 0.00001
-3.77341 , 0.79700 , 0.00001
-3.71764 , 0.84074 , 0.00001
-3.65720 , 0.88353 , 0.00001
-3.59204 , 0.92476 , 0.00001
-3.52202 , 0.96365 , 0.00001
-3.44702 , 0.99933 , 0.00001
-3.36707 , 1.03098 , 0.00001
-3.28218 , 1.05762 , 0.00001
-3.19244 , 1.07795 , 0.00001
-3.09822 , 1.09100 , 0.00001
-3.00000 , 1.09560 , 0.00001
-2.89844 , 1.09550 , 0.00001
-2.79377 , 1.09540 , 0.00001
-2.68604 , 1.09529 , 0.00001
-2.57531 , 1.09518 , 0.00002
-2.46167 , 1.09507 , 0.00002
-2.34518 , 1.09495 , 0.00002
-2.22597 , 1.09484 , 0.00002
-2.10415 , 1.09472 , 0.00003
-1.97985 , 1.09459 , 0.00003
-1.85322 , 1.09447 , 0.00004
-1.72441 , 1.09434 , 0.00004
-1.59362 , 1.09421 , 0.00005
-1.46101 , 1.09408 , 0.00006
-1.32680 , 1.09395 , 0.00006
-1.19118 , 1.09381 , 0.00007
-1.05439 , 1.09368 , 0.00008
-0.91664 , 1.09354 , 0.00009
-0.77816 , 1.09341 , 0.00011
-0.63920 , 1.09327 , 0.00012
-0.50000 , 1.09313 , 0.00013
-0.36080 , 1.09299 , 0.00015
-0.22184 , 1.09286 , 0.00017
-0.08336 , 1.09272 , 0.00019
0.05439 , 1.09258 , 0.00021
0.19118 , 1.09245 , 0.00023
0.32680 , 1.09231 , 0.00026
0.46101 , 1.09218 , 0.00028
0.59362 , 1.09205 , 0.00031
0.72441 , 1.09192 , 0.00034
0.85322 , 1.09179 , 0.00036
0.97985 , 1.09167 , 0.00040
1.10415 , 1.09155 , 0.00043
1.22597 , 1.09143 , 0.00046
1.34518 , 1.09131 , 0.00049
1.46167 , 1.09119 , 0.00052
1.57531 , 1.09108 , 0.00055
1.68604 , 1.09097 , 0.00059
1.79377 , 1.09086 , 0.00062
1.89844 , 1.09076 , 0.00065
2.00000 , 1.09066 , 0.00070
2.10074 , 1.08922 , 0.00078
2.20270 , 1.08539 , 0.00088
2.30549 , 1.07895 , 0.00099
2.40868 , 1.06974 , 0.00111
2.51185 , 1.05791 , 0.00122
2.61457 , 1.04334 , 0.00134
2.71636 , 1.02588 , 0.00145
2.81682 , 1.00577 , 0.00155
2.91552 , 0.98302 , 0.00164
3.01200 , 0.95748 , 0.00172
3.10587 , 0.92934 , 0.00179
3.19676 , 0.89876 , 0.00183
3.28433 , 0.86583 , 0.00185
3.36813 , 0.83044 , 0.00185
3.44790 , 0.79289 , 0.00181
3.52337 , 0.75337 , 0.00176
3.59427 , 0.71201 , 0.00167
3.66022 , 0.66880 , 0.00157
3.72106 , 0.62405 , 0.00144
3.77664 , 0.57805 , 0.00130
3.82681 , 0.53105 , 0.00114
3.87112 , 0.48305 , 0.00097
3.90976 , 0.43467 , 0.00081
